0.43743051033529684,0.5625694896647031
0.32386284690817774,0.6761371530918222
0.21389658318760316,0.7861034168123968
0.4134386841223186,0.5865613158776815
0.28236394907568413,0.7176360509243158
0.515813125793074,0.4841868742069258
0.6498212735315931,0.35017872646840675
0.958402232582017,0.041597767417983066
0.8918440465796504,0.10815595342034945
0.9557089606506122,0.044291039349387704
0.9360829897107505,0.06391701028924948
0.24387312447524198,0.7561268755247581
0.08122041055341932,0.9187795894465804
0.01183644573869284,0.988163554261307
0.009779884872080334,0.9902201151279196
